transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,date_type,date
rent,"Morecambe Street, Elephant & Castle, SE17",4,2, ,"£4,117",£950,"This is a great new 4 bed house close to Zone 1. This townhouse offers 4 double bedrooms, two bathrooms and an additional toilet. Modern kitchen and a separate spacious living room that opens out to the private garden. Further to all this is a private driveway and also a utility room. This is a g...",Town House,SE17,"Davis & Gibbs Ltd, Oval",rightmove,https://www.rightmove.co.uk/properties/134895635#/?channel=RES_LET,Added,2023-05-17
rent,"Albany House, 41 Judd Street, London, WC1H",,1, ,"£1,700",£392,"Providing dynamic City living in the heart of Bloomsbury, this furnished studio apartment offers a desirable position within the redeveloped renovated Albany House a short walk from Russel Square and Kings Cross. Finished to an exceptionally high specification, the property comprises a naturally ...",Apartment,WC1H,"Life Residential, Nine Elms Riverside Office - Lettings",rightmove,https://www.rightmove.co.uk/properties/134895599#/?channel=RES_LET,Added,2023-05-17
rent,"Henry Road, Finsbury Park, N4",,1, ,"£1,150",£265,A very bright Studio apartment situated in this quiet residential road and located only a short walk from Manor House and Finsbury Park tube stations. The property comes with a sofa bed and built in storage. Virtual video tour available - Ava...,Flat,N4,"Langford Chase, London",rightmove,https://www.rightmove.co.uk/properties/134895578#/?channel=RES_LET,Added,2023-05-17
rent,"Beaumont Road, London SW19",2,1, ,"£1,900",£438,"Superb Ground Floor Maisonette With Private Garden. The accommodation is presented in excellent order throughout and briefly comprises of; two spacious double bedrooms, family bathroom with separate WC, reception room, kitchen with breakfast bar and private garden. Southfields Underground S...",Flat,London SW19,"ludlowthompson, Tooting - Lettings",rightmove,https://www.rightmove.co.uk/properties/134895575#/?channel=RES_LET,Added,2023-05-17
rent,"Eaton Mews South, Belgravia, SW1W",4,2, ,"£9,750","£2,250",A stunning four bedroom mews house in Belgravia available exclusively for Long Term rental.,House,SW1W,"Draker Lettings, Sloane Square",rightmove,https://www.rightmove.co.uk/properties/134895506#/?channel=RES_LET,Added,2023-05-17
rent,"Holmdale Road, London, NW6",1,1, ,"£1,650",£381,"Hunters present a newly refurbished One Bedroom Garden within a terraced Victorian residence, to rent. Finished to a high specification providing direct access to a private rear west facing garden. Large bay window reception room with open plan design fully fitted kitchen. Lux...",Flat,NW6,"Hunters, West Hampstead Lettings",rightmove,https://www.rightmove.co.uk/properties/134895446#/?channel=RES_LET,Reduced,2023-05-17
rent,London Road London SE23,3,1, ,"£2,300",£531,Four bedroom split level flat to rent just moments from Forest Hill Station. Unfurnished and available end of June.,Apartment,London Road London SE23,"Kinleigh Folkard & Hayward - Lettings, Forest Hill",rightmove,https://www.rightmove.co.uk/properties/134895434#/?channel=RES_LET,Added,2023-05-17
rent,"Harrison Building, 3 Cherry Park Lane, Stratford, E20",1,1, ,"£2,825",£652,"Contemporary design meets crafted details. Coppermaker Square's inspiring apartments are made for how you live today. With exceptional amenities and design-led interiors, our spacious and inspiring apartments are made for how you live today.",Apartment,E20,"Greystar, Coppermaker Square",rightmove,https://www.rightmove.co.uk/properties/134893478#/?channel=RES_LET,Added,2023-05-17
rent,"Buxton House, London",2,1, ,"£1,750",£404,"Petty Son & Prestwich are delighted to offer for rent this exceptionally spacious two double bedroom apartment, located in the quiet turning of Buxton Drive.",Maisonette,London,"Petty Son & Prestwich Ltd, London",rightmove,https://www.rightmove.co.uk/properties/132666680#/?channel=RES_LET,Added,2023-05-17
rent,"Marsh Wall, London, E14",,1, ,"£2,500",£577,"*Sky-High Horizon Views Over the Docks* — Get an early look at this high-spec Studio (448 sq ft) on the 52nd floor of the highest residential address in Western Europe — with access to a Gym, Cinema, and a 75th-floor Club Terrace",Studio,E14,"Lixing, Canary Wharf",rightmove,https://www.rightmove.co.uk/properties/134643875#/?channel=RES_LET,Added,10/05/2023
rent,"Sloane Avenue, London",1,1, ,"£2,383",£550,"An excellent one bedroom apartment on the first floor (with a lift) within a popular 1930’s purpose built mansion block. The property is well configured and would make an ideal London base. The property is light, neutrally decorated and quietly located to the rear of the building overl...",Apartment,London,"White Estates, London",rightmove,https://www.rightmove.co.uk/properties/134604764#/?channel=RES_LET,Reduced,2023-05-17
rent,"Musard Road, Barons Court, W6",2,2, ,"£2,850",£658,A bright 2 bedroom period apartment (approx 824 sq ft) close to the famous Queens Club. The property is arranged over the upper floors of this Period building,Maisonette,W6,"Chestertons Estate Agents, Fulham Road Lettings",rightmove,https://www.rightmove.co.uk/properties/134895296#/?channel=RES_LET,Added,2023-05-17
rent,"Annesley Lodge, 8 Platts Lane, NW3",1,1, ,"£2,300",£531,*VIDEO TOUR AVAILABLE*. A recently decorated apartment in this semi detached building boasting off street parking and new dark wood floors walking distance to Hampstead (Northern Line) and Finchley Road (Jubilee Line). Sole Agent.,Apartment,NW3,"Chestertons Estate Agents, Hampstead Lettings",rightmove,https://www.rightmove.co.uk/properties/134895293#/?channel=RES_LET,Added,2023-05-17
rent,"Merchant Square East, Hyde Park, W2",3,2, ,"£7,150","£1,650",A stunning three bedroom interior designed apartment on the 8th floor within this prestigious development set within the heart of Paddington Basin.,Flat,W2,"Chestertons Estate Agents, Hyde Park Lettings",rightmove,https://www.rightmove.co.uk/properties/134895287#/?channel=RES_LET,Added,2023-05-17
rent,"City Road, London, EC1Y",2,2, ,"£3,467",£800,A modern two bedroom apartment with a balcony in the heart of Old Street.,Flat,EC1Y,"London Central Portfolio, London Central Portfolio",rightmove,https://www.rightmove.co.uk/properties/134894978#/?channel=RES_LET,Added,2023-05-17
rent,"Fortis Green, East Finchley, N2",1,1, ,"£1,500",£346,NO DEPOSIT OPTION AVAILABLE. Spacious one bedroom flat on Fortis Green close to East Finchley's amenities and tube station. Is offered furnished.,Apartment,N2,"Martyn Gerrard, East Finchley",rightmove,https://www.rightmove.co.uk/properties/132003212#/?channel=RES_LET,Added,2023-05-17
rent,"West Heath Road, Hampstead, NW3",4,3, ,"£5,499","£1,269","Forming part of this attractive, detached period residence, abutting the vast open spaces of Hampstead Heath, an expansive and lateral four bedroom garden apartment, accessible via a private entrance, with designated off street parking. Comprising almost 2,000 sq ft of internal living ac...",Flat,NW3,"TK International, Hampstead",rightmove,https://www.rightmove.co.uk/properties/134854412#/?channel=RES_LET,Reduced,2023-05-17
rent,"Bolander Grove, London",3,2, ,"£4,117",£950,"A brilliant, three bedroom apartment located in this exclusive development in the heart of Fulham. Lillie Square includes cinema room, swimming pool, gym, communal gardens and 24hr concierge.",Flat,London,"Strutt & Parker - Lettings, Fulham",rightmove,https://www.rightmove.co.uk/properties/134895215#/?channel=RES_LET,Added,2023-05-17
rent,Priory Terrace South Hampstead NW6,2,1, ,"£2,000",£462,"This flat benefits from high ceilings a very large reception room and two bathrooms. This well proportioned two bedroom flat is found on the raised ground floor of this period property. The flat is conveniently located for all local shops and transport facilities of West Hampstead, South Hampste...",Flat,Priory Terrace South Hampstead NW6,"Hamptons Lettings, West Hampstead",rightmove,https://www.rightmove.co.uk/properties/134895188#/?channel=RES_LET,Added,2023-05-17
rent,"Switch House East, Battersea Power Station, Battersea, London",1,1, ,"£3,250",£750,This amazing & spacious studio apartment situated in the Switch House East block within the Battersea Power Station building. The apartment spans 633 sq. ft (58.8sqm) with a practical layout offers generous living space and numerous amenities offered by this wonderful development. Coming...,Apartment,London,"Knightsbridge Estate, Mayfair",rightmove,https://www.rightmove.co.uk/properties/134895176#/?channel=RES_LET,Added,2023-05-17
rent,"St Luke's Road, Notting Hill W11",1,1, ,"£2,100",£485,"Bright, spacious 1 double bedroom flat to rent on St Luke's Road, W11. Set on the 3rd floor (with lift) of a popular and well maintained Notting Hill apartment block, the living room overlooks the quiet rear communal garden. Accommodation comprises: entrance hall; large living/dining room; double...",Flat,Notting Hill W11,"Westways, London",rightmove,https://www.rightmove.co.uk/properties/134743451#/?channel=RES_LET,Reduced,2023-05-17
rent,Hartwood Court Devan Grove LONDON N4,1,1, ,"£2,200",£508,"This luxury apartment on the groud floor comprises a double bedroom, a reception with an open plan and a fully integrated kitchen with dishwasher, combination microwave, induction hob, electrical cooker, large fridge/freezer, one the Ground floor. Council Tax band is C.",Apartment,Hartwood Court Devan Grove LONDON N4,"London Capital Homes, London",rightmove,https://www.rightmove.co.uk/properties/134489828#/?channel=RES_LET,Reduced,2023-05-17
rent,"Brondesbury Road, Kilburn, NW6",2,1, ,"£2,150",£496,A selection of beautifully presented two double bedroom apartments set within this brand new development which is conveniently located close to the amenities of Kilburn High Road. Property is modern and very bright. Offers fully fitted kitchen and bathroom. Has double glazed windows throughout a...,Flat,NW6,"Jorgensen Turner, Queens Park and Kensal Branch - Lettings",rightmove,https://www.rightmove.co.uk/properties/134895128#/?channel=RES_LET,Added,2023-05-17
rent,"Pelham Court, SW3",2,2, ,"£4,117",£950,"This beautiful two bedroom two bathroom third floor apartment is located in the heart of Chelsea and looks directly out onto Pelham Crescent. The apartment comprises of two bedrooms with ample storage space, two bathrooms, separate kitchen and a large reception room. The property is av...",Apartment,SW3,"Harrods Estates, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/134895116#/?channel=RES_LET,Added,2023-05-17
rent,"China Wharf, SE1",2,2, ,"£3,000",£692,"Split level two bedroom flat benefiting from a private balcony, secure parking and stunning river views.",Flat,SE1,"Cluttons, Tower Bridge - Lettings",rightmove,https://www.rightmove.co.uk/properties/134895071#/?channel=RES_LET,Added,2023-05-17
rent,"Pan Peninsula Square, Millwall, E14",2,2, ,"£3,100",£715,"This spectacular 832sq ft. 2 bed 2 bath apartment commanding the superior South-Western aspect in the West Tower of Pan Peninsula. The property boasts stunning views, residents only cinema, cocktail lounge, porter gym and pool.",Flat,E14,"Chestertons Estate Agents, Canary Wharf & Docklands Lettings",rightmove,https://www.rightmove.co.uk/properties/134173454#/?channel=RES_LET,Reduced,2023-05-17
rent,"CREWKERNE COURT, SW11",3,1, ,"£2,297",£530,A spacious and flexible three double bedroom apartment situated in this modern purpose built development. It is conveniently located moments from Battersea Square and is only a short distance north of the river into Chelsea's famous Kings Road.,Flat,SW11,"Winkworth, Battersea",rightmove,https://www.rightmove.co.uk/properties/134479124#/?channel=RES_LET,Reduced,2023-05-17
rent,"Defoe House, London City Island, London, E14",1,1, ,"£2,396",£553,"Part of the popular London City Island development, this one bedroom apartment located on a high floor in Defoe House and benefits from views towards the river. Encompassing a healthy c.554 sq ft, the property comprises an open plan kitchen living area, double bedroom with built in storage, mode...",Apartment,E14,"JOHNS&CO, New Providence Wharf",rightmove,https://www.rightmove.co.uk/properties/134482586#/?channel=RES_LET,Reduced,2023-05-17
rent,"Morton Road, London, N1",1,1, ,"£1,950",£450,"Situated within walking distance to Angel is this well proportioned one bedroom flat in this sought after modern development. There is a stunning open plan kitchen and living space, filled with natural light which leads out onto a lovely south facing private balcony. To the rear of the property i...",Apartment,N1,"Winkworth, Islington",rightmove,https://www.rightmove.co.uk/properties/134895056#/?channel=RES_LET,Added,2023-05-17
rent,"Khyber Road, SW11",3,, ,"£2,999",£692,"A charming three bedroom, Victorian terraced house in Battersea.",Detached,SW11,"Rampton Baseley, Northcote Road",rightmove,https://www.rightmove.co.uk/properties/134895023#/?channel=RES_LET,Added,2023-05-17
rent,"Bezier Apartments, 91 City Road, London, EC1Y",2,2, ,"£3,466",£800,AP Living London are pleased to offer this luxurious two bedroom apartment in the iconic Bezier Apartments building.,Apartment,EC1Y,"AP Living London, London",rightmove,https://www.rightmove.co.uk/properties/134895032#/?channel=RES_LET,Added,2023-05-17
rent,"1 Shad Thames, London, SE1",1,1, ,"£2,550",£588,"AP Living London are pleased to present a spacious and bright one bedroom flat close located on Shad Thames, SE1.",Apartment,SE1,"AP Living London, London",rightmove,https://www.rightmove.co.uk/properties/133950716#/?channel=RES_LET,Reduced,2023-05-17
